id,lang,pos,text,text_meaning,text_romaji,text_hiragana,lemma,lemma_meaning,lemma_romaji,lemma_hiragana,example,context,annotation,document,status,y_pred,pred,process
1279b89b-0398-541a-879d-4eafd5fe15e2,fr,VERB,se replier,NA,NA,NA,se replier,0,NA,NA,NA,"J’ai eu si mal au ventre, tout d’un coup, que je me suis repliée sur moi-même.",NA,NA,pending,-3944841839963018513,1.0,NA
692c5322-ff73-5176-ba7c-9a5136f57596,fr,VERB,se replier,NA,NA,NA,se replier,1,NA,NA,NA,"L'armée était en difficulté, il était préférable de se replier.",NA,NA,pending,2562798916138979912,0.3,NA
37791973-eec7-5fcd-98dd-3b1709c8b377,fr,VERB,se disputer,NA,NA,NA,se disputer,0,NA,NA,NA,"La mère se disputait avec son fils en public, c’était gênant.",NA,NA,pending,-2816791216621065103,1.0,NA
f67db9fd-cade-5955-9bc9-978ddc6b2046,fr,VERB,se disputer,NA,NA,NA,se disputer,0,NA,NA,NA,"Mes parents se disputent tout le temps, c’est triste.",NA,NA,pending,-2816791216621065103,0.9,NA
81f71595-7a31-5167-a47f-c2eafd264944,fr,VERB,se dire,NA,NA,NA,se dire,0,NA,NA,NA,"Sa fille lui manquait. Elle s’est dit que ce weekend, elle ira la voir.",NA,NA,pending,6421347029436242991,1.0,NA
0a06927f-52f4-5a05-bbbd-8d3650a74f9e,fr,VERB,se dire,NA,NA,NA,se dire,0,NA,NA,NA,C'est mieux de tout se dire quand on veut bien s'entendre entre amis.,NA,NA,pending,6421347029436242991,0.8,NA
7b892d0d-8431-5c6b-807d-52739a119112,fr,VERB,s'opposer à,NA,NA,NA,s'opposer à,0,NA,NA,NA,Le syndicat s'oppose à la réduction des primes des travailleurs.,NA,NA,pending,321203565642992834,1.0,NA
2e252533-bf10-5c92-8f80-b02768d005e8,fr,VERB,s'opposer à,NA,NA,NA,s'opposer à,0,NA,NA,NA,Le syndicat s'oppose à la réduction des primes des travailleurs.,NA,NA,pending,321203565642992834,1.0,NA
c7fff995-e40b-50f7-83b6-41a29342a1bc,fr,VERB,réaliser,NA,NA,NA,réaliser,0,NA,NA,NA,Elle a réalisé sa plus belle invention en 1906.,NA,NA,pending,-6761553549569989059,1.0,NA
33b303d8-5453-4af8-977d-d2e2479350cd,fr,VERB,réaliser,NA,NA,NA,réaliser,0,NA,NA,NA,Il a réalisé son rêve de devenir médecin.,NA,NA,pending,-6761553549569989059,0.9,NA
b6a0ffc9-9195-4e35-9be6-a668d3d0da71,fr,VERB,réaliser,NA,NA,NA,réaliser,0,NA,NA,NA,Elle a réussi à réaliser son rêve de devenir médecin.,NA,NA,pending,-6761553549569989059,0.9,NA
cfc79737-f41b-5a3b-bcc9-bd8cb06120a6,fr,VERB,rayer,NA,NA,NA,rayer,0,NA,NA,NA,"Rayer, ça veut dire barrer. Il faut encercler la bonne réponse et rayer la mauvaise.",NA,NA,pending,-7256529225754717735,1.0,NA
e1eabd30-2d45-5fff-a0e7-0c259392c222,fr,VERB,rayer,NA,NA,NA,rayer,0,NA,NA,NA,"Vous pouvez rayer mon nom de la liste d'attente, je n’ai plus de temps.",NA,NA,pending,-7256529225754717735,0.9,NA
0f836289-3696-40e7-8080-92737f7fee34,fr,VERB,prendre,NA,NA,NA,prendre,0,NA,NA,NA,J'ai pris un café ce matin.,NA,NA,pending,5315542892808942719,1.0,NA
b3e98e03-a04e-40ed-8803-192ad1e8b95e,fr,VERB,prendre,NA,NA,NA,prendre,0,NA,NA,NA,"Prends un parapluie, il va pleuvoir.",NA,NA,pending,5315542892808942719,0.9,NA
102fc753-cbcf-445e-8cba-e9734bc4e603,fr,VERB,passer,NA,NA,NA,passer,0,NA,NA,NA,Je vais passer chez toi demain.,NA,NA,pending,3532385126063966555,1.0,NA
dc815c75-660e-4c40-b674-63e032e92d36,fr,VERB,passer,NA,NA,NA,passer,0,NA,NA,NA,Il passe devant la boulangerie tous les matins.,NA,NA,pending,3532385126063966555,0.8,NA
cf07de34-745f-4e9b-924f-d36040f4c041,fr,VERB,passer,NA,NA,NA,passer,0,NA,NA,NA,Il a passé l'examen avec succès.,NA,NA,pending,3532385126063966555,0.7,NA
a684b532-fa87-44e8-b8c4-5d6a2734f146,fr,VERB,passer,NA,NA,NA,passer,0,NA,NA,NA,Passez par ici pour entrer dans le bâtiment.,NA,NA,pending,3532385126063966555,0.8,NA
1aa9eafc-edad-5233-9504-6ea187d8184d,fr,VERB,parler,NA,NA,NA,parler,0,NA,NA,NA,Je comprends le français mais je ne le parle pas couramment.,NA,NA,pending,926464815168209624,1.0,NA
ad0cf6d3-5402-445e-94d5-07aa748ec92b,fr,VERB,parler,NA,NA,NA,parler,0,NA,NA,NA,Tu parles très bien français.,NA,NA,pending,926464815168209624,0.95,NA
8332ae53-690f-5567-b102-5a717d42e1ef,fr,VERB,monter,NA,NA,NA,monter,0,NA,NA,NA,"Il a monté quelques marches d’escaliers, puis s’est senti très mal et s’est assis.",NA,NA,pending,8361997575656503901,1.0,NA
4a5d2300-14b8-4ecc-a90c-151204bed381,fr,VERB,monter,NA,NA,NA,monter,0,NA,NA,NA,Il a monté les escaliers rapidement.,NA,NA,pending,8361997575656503901,0.9,NA
fce298f7-7e3d-4e80-b690-6bbf093214da,fr,VERB,monter,NA,NA,NA,monter,0,NA,NA,NA,Il a décidé de monter les escaliers au lieu de prendre l'ascenseur.,NA,NA,pending,8361997575656503901,0.9,NA
0f2957ef-44e8-4eed-bde5-491e79b57229,fr,VERB,mettre,NA,NA,NA,mettre,0,NA,NA,NA,Mettez les livres sur la table.,NA,NA,pending,-2587555520299706388,1.0,NA
5631b00f-af81-4455-bc30-26006232b29d,fr,VERB,mettre,NA,NA,NA,mettre,0,NA,NA,NA,J'ai mis le livre sur la table.,NA,NA,pending,-2587555520299706388,0.95,NA
93ef55c1-f2da-5ca1-b503-1ab44e598920,fr,VERB,marcher,NA,NA,NA,marcher,0,NA,NA,NA,Je préfère marcher que prendre les transports en commun.,NA,NA,pending,1757667246423081382,1.0,NA
49db8aa3-906f-43e1-ae3a-a587685ce0c6,fr,VERB,marcher,NA,NA,NA,marcher,0,NA,NA,NA,Elle marche dans le parc tous les matins.,NA,NA,pending,1757667246423081382,0.95,NA
9403b375-16c1-55e4-a7dd-9c4e76be4419,fr,VERB,franchir,NA,NA,NA,franchir,0,NA,NA,NA,"Nous venons de franchir les 20 000 euros de vente ce mois-ci, c'est énorme!",NA,NA,pending,-4298989769677163732,1.0,NA
d5a2c2e5-3bbf-53bf-a93a-5d6c77842b56,fr,VERB,franchir,NA,NA,NA,franchir,0,NA,NA,NA,Tous les spectateurs ont crié de joie quand elle a franchi la barrière.,NA,NA,pending,-4298989769677163732,0.9,NA
6b1e2dfb-a860-4768-baf8-ec6f8b8f2081,fr,VERB,faire,NA,NA,NA,faire,0,NA,NA,NA,Faites vos devoirs avant de sortir.,NA,NA,pending,1863962600924112609,1.0,NA
f5dbaff5-f5f6-4327-a004-4bef725f3de4,fr,VERB,faire,NA,NA,NA,faire,0,NA,NA,NA,Je vais faire un gâteau pour l'anniversaire.,NA,NA,pending,1863962600924112609,0.7,NA
be482d5a-6ee1-4513-a0da-86cc1f581331,fr,VERB,donner,NA,NA,NA,donner,0,NA,NA,NA,Il donne un cadeau à son ami.,NA,NA,pending,-7473929893433185386,1.0,NA
c2b492c1-54a7-50a6-a191-f0880a37579b,fr,VERB,donner,NA,NA,NA,donner,0,NA,NA,NA,"Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours.",NA,NA,pending,-7473929893433185386,0.95,NA
0f83eca5-5d6f-4a2e-a40d-63a75bd9b4a6,fr,VERB,donner,NA,NA,NA,donner,0,NA,NA,NA,Ils donnent des cadeaux à leurs amis.,NA,NA,pending,-7473929893433185386,0.95,NA
